Class,Text,Text_Clean
1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,Double Mins Double Txt 12 price Linerental Latest Orange Bluetooth mobiles Call MobileUpd8 latest offers 08000839402 call2optoutLF56
0,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,train back northampton im afraid Im staying skyving today ho ho around wednesday though fancy comedy club week way
0,Goodnight da thangam I really miss u dear.,Goodnight da thangam really miss u dear
0,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,Hey next sun 1030 theres basic yoga course bugis go Pilates intro next sat Tell time r free
0,"Geeeee ... Your internet is really bad today, eh ?",Geeeee internet really bad today eh
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,Free video camera phones Half Price line rental 12 mths 500 cross ntwk mins 100 txts Call MobileUpd8 08001950382 Call2OptOut674
0,I think i am disturbing her da,think disturbing da
0,"Sorry, I'll call you  later. I am in meeting sir.",Sorry Ill call later meeting sir
0,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,Havent stuck orchard dads car Going 4 dinner U leh r free tonight
0,Ok i also wan 2 watch e 9 pm show...,Ok also wan 2 watch e 9 pm show
0,I dunno lei... Like dun haf...,dunno lei Like dun haf
0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,brother transfered ltgt ltgt Pa
0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,calls later Afternoon onwords mtnl service get problem south mumbai hear cannt listen
1,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,83039 62735£450 UK Break AccommodationVouchers terms conditions apply 2 claim mustprovide claim number 15541
0,Talk to g and x about that,Talk g x
0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),Hai dear friends new amp present number Rajitha Raj Ranju
1,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie Moons Children need song ur mob Tell ur m8s Txt Tone charity 8007 Nokias Poly charity polys zed 08701417012 profit 2 charity
0,As in different styles?,different styles
1,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,WIN £200 Shopping spree every WEEK Starting 2 play text STORE 88039 SkilGme TsCs08714740323 1Winawk age16 £150perweeksub
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..,Gud ni8 dearslp welltake careswt dreamsMuah
0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,want sent ltgt mesages today Thats Sorry hurts
1,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",2nd attempt contract U weeks top prize either £1000 cash £200 prize call 09066361921
0,"Well, i'm glad you didn't find it totally disagreeable ... Lol",Well im glad didnt find totally disagreeable Lol
0,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",Guy flash go call call madam Take care oh
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,want New Nokia 3510i colour phone DeliveredTomorrow 300 free minutes mobile 100 free texts Free Camcorder reply call 08000930705
0,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,Mark works tomorrow gets 5 work house meet u afterwards
0,\Keep ur problems in ur heart,Keep ur problems ur heart
0,"Yeah, give me a call if you've got a minute",Yeah give call youve got minute
0,\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS _ FUCKINNICE!SELFISH,HI BABE UAWAKEFEELLIKW SHITJUSTFOUND VIA ALETTER THATMUM GOTMARRIED 4thNOVBEHIND OURBACKS  FUCKINNICESELFISH
0,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),Amazing rearrange letters gives meaning Dormitory Dirty room Astronomer Moon starer eyes see Election results Lies lets recount Motherinlaw Woman Hitler Eleven plus two Twelve plus one Amazing
0,Aiya we discuss later lar... Pick í_ up at 4 is it?,Aiya discuss later lar Pick í 4
0,Hey happy birthday...,Hey happy birthday
0,Sorry i missed your call. Can you please call back.,Sorry missed call please call back
0,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,Omg one thing another cat worms bad day end
0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",Good morning im suffering fever dysentry able come office today
0,I wont do anything de.,wont anything de
0,What type of stuff do you sing?,type stuff sing
0,"St andre, virgil's cream",St andre virgils cream
0,No no. I will check all rooms befor activities,check rooms befor activities
0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",fri ah Okie lorgoin 4 drivin den go shoppin tt
0,Gokila is talking with you aha:),Gokila talking aha
0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",Hi ShanilRakhesh herethanksi exchanged uncut diamond stuffleaving back Excellent service Dino Prem
0,K.k.this month kotees birthday know?,Kkthis month kotees birthday know
0,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,im really really broke oh amount small even ltgt
0,Sorry about that this is my mates phone and i didnt write it love Kate,Sorry mates phone didnt write love Kate
1,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",TheMobHit link get premium Pink Panther game new 1 Sugababes crazy Zebra animation badass Hoody wallpaperall 4 FREE
0,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",Ah well confuses things doesnt thought friends Maybe wrong thing already sort invited tho may come cos money
0,"Aight, call me once you're close",Aight call youre close
0,Nope thats fine. I might have a nap tho! ,Nope thats fine might nap tho
1,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,msg mobile content order resent previous attempt failed due network error Queries customersqueriesnetvisionukcom
0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,news hassling get weed week andres money HAUGHAIGHGTUJHYGUJ
0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",Boy loved gal propsd bt didnt mind gv lv lttrs Bt frnds threw thm boy decided 2 aproach gal dt time truck speeding towards gal Wn 2 hit girld boy ran like hell n saved asked hw cn u run fast boy replied Boost secret energy n instantly girl shouted energy n Thy lived happily 2gthr drinking boost evrydy Moral story hv free msgsD gud ni8
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,wnt buy BMW car urgentlyits vry urgentbut hv shortage ltgt Lacsthere source arng dis amt ltgt lacsthats prob
0,Ding me on ya break fassyole! Blacko from londn,Ding ya break fassyole Blacko londn
0,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,REALLY NEED 2 KISS U MISS U BABY UR BABY 4EVA
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",sign maturity start saying big things actually start understanding small things NICE EVENING BSLVYL
0,Oh you got many responsibilities.,Oh got many responsibilities
1,You have 1 new message. Please call 08715205273,1 new message Please call 08715205273
0,I've reached sch already...,Ive reached sch already
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,December mobile 11mths entitled update latest colour camera mobile Free Call Mobile Update VCo FREE 08002986906
0,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,U definitely need module e humanities dis sem izzit U wan 2 take modules 1st
0,Argh why the fuck is nobody in town ;_;,Argh fuck nobody town
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",Get 3 Lions England tone reply lionm 4 mono lionp 4 poly 4 go 2 wwwringtonescouk original n best Tones 3GBP network operator rates apply
0,Thanks. Fills me with complete calm and reassurance! ,Thanks Fills complete calm reassurance
0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,Aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning
0,Are you driving or training?,driving training
0,Lol for real. She told my dad I have cancer,Lol real told dad cancer
1,PRIVATE! Your 2003 Account Statement for 078,PRIVATE 2003 Account Statement 078
0,"Oops I did have it,  &lt;#&gt; ?",Oops ltgt
0,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",ENUFCREDEIT TOCALLSHALL ILEAVE UNI 6 GET BUS YOR HOUSE
0,"Hi Chikku, send some nice msgs",Hi Chikku send nice msgs
0,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",impossible argue always treats like sub like never released remind necessary
0,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",work ah Den 6 plus lor U workin oso rite Den go orchard lor place go liao
0,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",wonderful Okors great month cherish guys wish well day MojiBiola
0,Cuz ibored. And don wanna study,Cuz ibored wanna study
0,Wot about on wed nite I am 3 then but only til 9!,Wot wed nite 3 til 9
0,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",Rose redred bloodblood heartheart u u Send tis ur friends Including u like u get back 1u r poor relation 2u need 1 support 3u r frnd 2 many 4some1 luvs u 5 some1 praying god marry u try
0,Any way where are you and what doing.,way
0,That sucks. I'll go over so u can do my hair. You'll do it free right?,sucks Ill go u hair Youll free right
